monthyear;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10
http://archive.ipu.org//wmn-e/arc/classif011215.htm;139;Comoros;1 2015;33;1;3.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;140;Papua New Guinea;6 2012;111;3;2.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;141;Solomon Islands;11 2014;50;1;2.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;142;Kuwait;7 2013;65;1;1.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;143;Oman;10 2015;85;1;1.2%;11 2015;85;13;15.3%
http://archive.ipu.org//wmn-e/arc/classif011215.htm;144;Micronesia (Federated States of);3 2015;14;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;"""";Palau;11 2012;16;0;0.0%;11 2012;13;3;23.1%
http://archive.ipu.org//wmn-e/arc/classif011215.htm;"""";Qatar;7 2013;35;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;"""";Tonga;11 2014;26;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;"""";Vanuatu;10 2012;52;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011215.htm;"""";Yemen;4 2003;300;0;0.0%;4 2001;111;2;1.8%
http://archive.ipu.org//wmn-e/arc/classif011215.htm;?;Argentina;10 2015;257;?;?;10 2015;72;?;?
http://archive.ipu.org//wmn-e/arc/classif011115.htm;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION
http://archive.ipu.org//wmn-e/arc/classif011115.htm;Rank;Country;Lower or single House;Lower or single House;Lower or single House;Lower or single House;Upper House or Senate;Upper House or Senate;Upper House or Senate;Upper House or Senate
http://archive.ipu.org//wmn-e/arc/classif011115.htm;Rank;Country;Elections;Seats*;Women;% W;Elections;Seats*;Women;% W
http://archive.ipu.org//wmn-e/arc/classif011115.htm;1;Rwanda;9 2013;80;51;63.8%;9 2011;26;10;38.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;2;Bolivia;10 2014;130;69;53.1%;10 2014;36;17;47.2%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;3;Cuba;2 2013;612;299;48.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;4;Seychelles;9 2011;32;14;43.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;5;Sweden;9 2014;349;152;43.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;6;Senegal;7 2012;150;64;42.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;7;Mexico;6 2015;498;211;42.4%;7 2012;128;43;33.6%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;8;South Africa 1;5 2014;400;168;42.0%;5 2014;54;19;35.2%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;9;Ecuador;2 2013;137;57;41.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;10;Finland;4 2015;200;83;41.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;11;Iceland;4 2013;63;26;41.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Namibia;11 2014;104;43;41.3%;11 2010;26;6;23.1%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Nicaragua;11 2011;92;38;41.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;12;Spain;11 2011;350;144;41.1%;11 2011;266;90;33.8%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;13;Mozambique;10 2014;250;99;39.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Norway;9 2013;169;67;39.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;14;Andorra;3 2015;28;11;39.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Belgium;5 2014;150;59;39.3%;7 2014;60;30;50.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;15;Ethiopia;5 2015;547;212;38.8%;10 2015;153;49;32.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;16;Timor-Leste;7 2012;65;25;38.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;17;Denmark;6 2015;179;67;37.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;18;Netherlands;9 2012;150;56;37.3%;5 2015;75;26;34.7%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;19;Angola;8 2012;220;81;36.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;20;Slovenia;7 2014;90;33;36.7%;11 2012;40;3;7.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;21;Germany;9 2013;631;230;36.5%;N.A.;69;28;40.6%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;22;Burundi;6 2015;121;44;36.4%;7 2015;43;18;41.9%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;23;United Republic of Tanzania;10 2010;350;126;36.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;24;Uganda;2 2011;386;135;35.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;25;Serbia;3 2014;250;85;34.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;26;Costa Rica;2 2014;57;19;33.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Grenada;2 2013;15;5;33.3%;3 2013;13;2;15.4%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";The F.Y.R. of Macedonia;4 2014;123;41;33.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;27;El Salvador;3 2015;84;27;32.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;28;Switzerland;10 2015;200;64;32.0%;10 2011;46;9;19.6%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;29;Algeria;5 2012;462;146;31.6%;12 2012;144;10;6.9%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;30;Zimbabwe;7 2013;270;85;31.5%;7 2013;80;38;47.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;31;New Zealand;9 2014;121;38;31.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;32;Portugal;10 2015;230;72;31.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Tunisia;10 2014;217;68;31.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;33;Cameroon;9 2013;180;56;31.1%;4 2013;100;20;20.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;34;Italy;2 2013;630;195;31.0%;2 2013;321;91;28.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Trinidad and Tobago;9 2015;42;13;31.0%;9 2015;31;10;32.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;35;Austria;9 2013;183;56;30.6%;N.A.;61;18;29.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;36;Sudan;4 2015;426;130;30.5%;6 2015;54;19;35.2%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;37;Guyana;5 2015;69;21;30.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;38;Nepal;11 2013;599;177;29.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;39;United Kingdom;5 2015;650;191;29.4%;N.A.;782;192;24.6%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;40;Luxembourg;10 2013;60;17;28.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;41;Afghanistan;9 2010;249;69;27.7%;1 2015;102;18;17.6%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;42;Poland;10 2015;460;126;27.4%;10 2015;100;13;13.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;43;Belarus;9 2012;110;30;27.3%;8 2012;58;19;32.8%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;44;Philippines;5 2013;290;79;27.2%;5 2013;24;6;25.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;45;Australia;9 2013;150;40;26.7%;9 2013;76;29;38.2%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;46;Iraq;4 2014;328;87;26.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";South Sudan;8 2011;332;88;26.5%;8 2011;50;5;10.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;47;France;6 2012;577;151;26.2%;9 2014;348;87;25.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Kazakhstan;1 2012;107;28;26.2%;10 2014;47;3;6.4%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;48;Canada;10 2015;333;86;25.8%;N.A.;83;31;37.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Croatia;12 2011;151;39;25.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Honduras;11 2013;128;33;25.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Israel;3 2015;120;31;25.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Turkmenistan;12 2013;124;32;25.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;49;Suriname;5 2015;51;13;25.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;50;Mauritania;11 2013;147;37;25.2%;11 2009;56;8;14.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;51;Lao People's Democratic Republic;4 2011;132;33;25.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Lesotho;2 2015;120;30;25.0%;3 2015;33;8;24.2%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;52;Viet Nam;5 2011;498;121;24.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;53;Equatorial Guinea;5 2013;100;24;24.0%;5 2013;73;10;13.7%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;54;Singapore;9 2015;92;22;23.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;55;Estonia;3 2015;101;24;23.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;56;China;3 2013;2959;699;23.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;57;Lithuania;10 2012;141;33;23.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;58;Peru;4 2011;130;29;22.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;59;Eritrea;2 1994;150;33;22.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;60;Dominica;12 2014;32;7;21.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Guinea;9 2013;114;25;21.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;61;Republic of Moldova;11 2014;101;22;21.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;62;Bosnia and Herzegovina;10 2014;42;9;21.4%;1 2015;15;2;13.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;63;Cabo Verde;2 2011;72;15;20.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Dominican Republic;5 2010;183;38;20.8%;5 2010;32;3;9.4%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Monaco;2 2013;24;5;20.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;64;Albania;6 2013;140;29;20.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;65;Pakistan;5 2013;340;70;20.6%;3 2015;104;19;18.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;66;Madagascar;12 2013;151;31;20.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;67;Bulgaria;10 2014;240;49;20.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;68;Cambodia;7 2013;123;25;20.3%;1 2012;61;10;16.4%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;69;Bangladesh;1 2014;350;70;20.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Czech Republic;10 2013;200;40;20.0%;10 2014;81;15;18.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Liechtenstein;2 2013;25;5;20.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;70;Colombia;3 2014;166;33;19.9%;3 2014;102;23;22.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Saudi Arabia;1 2013;151;30;19.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;71;Greece;9 2015;300;59;19.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Kenya;3 2013;350;69;19.7%;3 2013;68;18;26.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;72;United States of America;11 2014;434;84;19.4%;11 2014;100;20;20.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;73;Kyrgyzstan;10 2015;120;23;19.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;74;Tajikistan;3 2015;63;12;19.0%;3 2015;32;2;6.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;75;Slovakia;3 2012;150;28;18.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;76;Panama;5 2014;71;13;18.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;77;Sao Tome and Principe;10 2014;55;10;18.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;78;Latvia;10 2014;100;18;18.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;79;Turkey;6 2015;550;98;17.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;80;Togo;7 2013;91;16;17.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;81;United Arab Emirates;9 2011;40;7;17.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;82;Montenegro;10 2012;81;14;17.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;83;Indonesia;4 2014;555;95;17.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;84;Morocco;11 2011;395;67;17.0%;10 2015;120;14;11.7%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Venezuela;9 2010;165;28;17.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;85;Barbados;2 2013;30;5;16.7%;3 2013;21;5;23.8%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Malawi;5 2014;192;32;16.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Saint Lucia;11 2011;18;3;16.7%;1 2012;11;3;27.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";San Marino;11 2012;60;10;16.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;86;Democratic People's Republic of Korea;3 2014;687;112;16.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Ireland;2 2011;166;27;16.3%;4 2011;60;18;30.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Republic of Korea;4 2012;300;49;16.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;87;Uruguay;10 2014;99;16;16.2%;10 2014;31;9;29.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;88;Fiji;9 2014;50;8;16.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Libya;6 2014;188;30;16.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Uzbekistan;12 2014;150;24;16.0%;1 2015;100;17;17.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;89;Chile;11 2013;120;19;15.8%;11 2013;38;6;15.8%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;90;Azerbaijan;11 2010;122;19;15.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;91;Paraguay;4 2013;80;12;15.0%;4 2013;45;9;20.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;92;Chad;2 2011;188;28;14.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;93;Mongolia;6 2012;76;11;14.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;94;Gabon;12 2011;120;17;14.2%;12 2014;99;18;18.2%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;95;Somalia;8 2012;275;38;13.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;96;Guinea-Bissau;4 2014;102;14;13.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Romania;12 2012;401;55;13.7%;12 2012;168;13;7.7%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;97;Russian Federation;12 2011;450;61;13.6%;N.A.;170;29;17.1%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;98;Burkina Faso;11 2014;90;12;13.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Niger;1 2011;113;15;13.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Saint Kitts and Nevis;2 2015;15;2;13.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;99;Bahamas;5 2012;38;5;13.2%;5 2012;16;4;25.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;100;Saint Vincent and the Grenadines;12 2010;23;3;13.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;101;Malta;3 2013;70;9;12.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;102;Djibouti;2 2013;55;7;12.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Jamaica;12 2011;63;8;12.7%;9 2007;21;6;28.6%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Zambia;9 2011;158;20;12.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;103;Cyprus;5 2011;56;7;12.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;104;Sierra Leone;11 2012;121;15;12.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Syrian Arab Republic;5 2012;250;31;12.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;105;Ukraine;10 2014;422;51;12.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;106;India;4 2014;543;65;12.0%;1 2014;243;31;12.8%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Jordan;1 2013;150;18;12.0%;10 2013;75;8;10.7%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;107;Mauritius;12 2014;69;8;11.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;108;Georgia;10 2012;150;17;11.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;109;Antigua and Barbuda;6 2014;18;2;11.1%;6 2014;17;7;41.2%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;110;Liberia;10 2011;73;8;11.0%;12 2014;30;3;10.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;111;Ghana;12 2012;275;30;10.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;112;Armenia;5 2012;131;14;10.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;113;Malaysia;5 2013;222;23;10.4%;N.A.;65;15;23.1%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;114;Hungary;4 2014;198;20;10.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;115;Brazil;10 2014;513;51;9.9%;10 2014;81;13;16.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;116;Botswana;10 2014;63;6;9.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Japan;12 2014;475;45;9.5%;7 2013;242;38;15.7%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;117;Gambia;3 2012;53;5;9.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;118;Cote d'Ivoire;12 2011;251;23;9.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;119;Democratic Republic of the Congo;11 2011;492;44;8.9%;1 2007;108;5;4.6%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;120;Mali;11 2013;147;13;8.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;121;Kiribati;10 2011;46;4;8.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;122;Bhutan;7 2013;47;4;8.5%;4 2013;25;2;8.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;123;Bahrain;11 2014;40;3;7.5%;12 2014;40;9;22.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;124;Congo;7 2012;136;10;7.4%;10 2014;72;14;19.4%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;125;Benin;4 2015;83;6;7.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;126;Tuvalu;3 2015;15;1;6.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;127;Myanmar;11 2010;420;26;6.2%;11 2010;215;4;1.9%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Swaziland;9 2013;65;4;6.2%;10 2013;30;10;33.3%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;128;Samoa;3 2011;49;3;6.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Thailand;8 2014;197;12;6.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;129;Maldives;3 2014;85;5;5.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;130;Nigeria;3 2015;360;20;5.6%;3 2015;108;7;6.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;131;Nauru;6 2013;19;1;5.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;132;Sri Lanka;8 2015;225;11;4.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;133;Haiti;11 2010;95;4;4.2%;11 2010;20;0;0.0%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;134;Belize;3 2012;32;1;3.1%;3 2012;13;5;38.5%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Iran (Islamic Republic of);5 2012;290;9;3.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Lebanon;6 2009;128;4;3.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;135;Comoros;1 2015;33;1;3.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Marshall Islands;11 2011;33;1;3.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;136;Papua New Guinea;6 2012;111;3;2.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;137;Solomon Islands;11 2014;50;1;2.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;138;Kuwait;7 2013;65;1;1.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;139;Oman;10 2015;85;1;1.2%;10 2011;83;15;18.1%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;140;Micronesia (Federated States of);3 2015;14;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Palau;11 2012;16;0;0.0%;11 2012;13;3;23.1%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Qatar;7 2013;35;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Tonga;11 2014;26;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Vanuatu;10 2012;52;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif011115.htm;"""";Yemen;4 2003;300;0;0.0%;4 2001;111;2;1.8%
http://archive.ipu.org//wmn-e/arc/classif011115.htm;?;Argentina;10 2015;257;?;?;10 2015;72;?;?
http://archive.ipu.org//wmn-e/arc/classif011115.htm;?;Guatemala;9 2015;158;?;?;---;---;---;---
